freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
5.248075e+07,7.000000e-02,-3.031185e+02,3.031185e+02,-89.9868
5.432503e+07,7.000000e-02,-2.928179e+02,2.928179e+02,-89.9863
5.623413e+07,7.000000e-02,-2.828666e+02,2.828666e+02,-89.9858
5.821032e+07,7.000000e-02,-2.732528e+02,2.732528e+02,-89.9853
6.025596e+07,7.000000e-02,-2.639650e+02,2.639650e+02,-89.9848
6.237348e+07,7.000000e-02,-2.549921e+02,2.549921e+02,-89.9843
6.456542e+07,7.000000e-02,-2.463234e+02,2.463234e+02,-89.9837
6.683439e+07,7.000000e-02,-2.379486e+02,2.379486e+02,-89.9831
6.918310e+07,7.000000e-02,-2.298577e+02,2.298577e+02,-89.9826
7.161434e+07,7.000000e-02,-2.220410e+02,2.220411e+02,-89.9819
7.413102e+07,7.000000e-02,-2.144893e+02,2.144893e+02,-89.9813
7.673615e+07,7.000000e-02,-2.071934e+02,2.071934e+02,-89.9806
7.943282e+07,7.000000e-02,-2.001447e+02,2.001447e+02,-89.9800
8.222426e+07,7.000000e-02,-1.933348e+02,1.933348e+02,-89.9793
8.511380e+07,7.000000e-02,-1.867556e+02,1.867556e+02,-89.9785
8.810489e+07,7.000000e-02,-1.803991e+02,1.803992e+02,-89.9778
9.120108e+07,7.000000e-02,-1.742579e+02,1.742579e+02,-89.9770
9.440609e+07,7.000000e-02,-1.683246e+02,1.683246e+02,-89.9762
9.772372e+07,7.000000e-02,-1.625921e+02,1.625921e+02,-89.9753
1.011579e+08,7.000000e-02,-1.570536e+02,1.570536e+02,-89.9745
1.047129e+08,7.000000e-02,-1.517025e+02,1.517025e+02,-89.9736
1.083927e+08,7.000000e-02,-1.465323e+02,1.465323e+02,-89.9726
1.122018e+08,7.000000e-02,-1.415370e+02,1.415370e+02,-89.9717
1.161449e+08,7.000000e-02,-1.367105e+02,1.367105e+02,-89.9707
1.202264e+08,7.000000e-02,-1.320471e+02,1.320471e+02,-89.9696
1.244515e+08,7.000000e-02,-1.275413e+02,1.275413e+02,-89.9686
1.288250e+08,7.000000e-02,-1.231876e+02,1.231876e+02,-89.9674
1.333521e+08,7.000000e-02,-1.189809e+02,1.189809e+02,-89.9663
1.380384e+08,7.000000e-02,-1.149161e+02,1.149162e+02,-89.9651
1.428894e+08,7.000000e-02,-1.109885e+02,1.109885e+02,-89.9639
1.479108e+08,7.000000e-02,-1.071933e+02,1.071933e+02,-89.9626
1.531087e+08,7.000000e-02,-1.035259e+02,1.035259e+02,-89.9613
1.584893e+08,7.000000e-02,-9.998206e+01,9.998208e+01,-89.9599
1.640590e+08,7.000000e-02,-9.655750e+01,9.655752e+01,-89.9585
1.698244e+08,7.000000e-02,-9.324814e+01,9.324816e+01,-89.9570
1.757924e+08,7.000000e-02,-9.005002e+01,9.005005e+01,-89.9555
1.819701e+08,7.000000e-02,-8.695934e+01,8.695937e+01,-89.9539
1.883649e+08,7.000000e-02,-8.397241e+01,8.397244e+01,-89.9522
1.949845e+08,7.000000e-02,-8.108566e+01,8.108569e+01,-89.9505
2.018366e+08,7.000000e-02,-7.829565e+01,7.829568e+01,-89.9488
2.089296e+08,7.000000e-02,-7.559905e+01,7.559908e+01,-89.9469
2.162719e+08,7.000000e-02,-7.299264e+01,7.299268e+01,-89.9451
2.238721e+08,7.000000e-02,-7.047332e+01,7.047335e+01,-89.9431
2.317395e+08,7.000000e-02,-6.803807e+01,6.803811e+01,-89.9411
2.398833e+08,7.000000e-02,-6.568400e+01,6.568404e+01,-89.9389
2.400000e+08,7.000000e-02,-6.565141e+01,6.565145e+01,-89.9389
2.476412e+08,7.000000e-02,-6.358410e+01,6.358414e+01,-89.9369
2.483133e+08,7.000000e-02,-6.340829e+01,6.340833e+01,-89.9367
2.555257e+08,7.000000e-02,-6.157925e+01,6.157929e+01,-89.9349
2.570396e+08,7.000000e-02,-6.120823e+01,6.120827e+01,-89.9345
2.636612e+08,7.000000e-02,-5.963490e+01,5.963494e+01,-89.9327
2.660725e+08,7.000000e-02,-5.908119e+01,5.908124e+01,-89.9321
2.720558e+08,7.000000e-02,-5.774914e+01,5.774918e+01,-89.9305
2.754229e+08,7.000000e-02,-5.702464e+01,5.702469e+01,-89.9297
2.807176e+08,7.000000e-02,-5.592010e+01,5.592015e+01,-89.9283
2.851018e+08,7.000000e-02,-5.503613e+01,5.503617e+01,-89.9271
2.896552e+08,7.000000e-02,-5.414600e+01,5.414605e+01,-89.9259
2.951209e+08,7.000000e-02,-5.311327e+01,5.311332e+01,-89.9245
2.988773e+08,7.000000e-02,-5.242510e+01,5.242515e+01,-89.9235
3.054921e+08,7.000000e-02,-5.125378e+01,5.125383e+01,-89.9217
3.083931e+08,7.000000e-02,-5.075570e+01,5.075575e+01,-89.9210
3.162278e+08,7.000000e-02,-4.945544e+01,4.945549e+01,-89.9189
3.182118e+08,7.000000e-02,-4.913616e+01,4.913621e+01,-89.9184
3.273407e+08,7.000000e-02,-4.771610e+01,4.771615e+01,-89.9159
3.283431e+08,7.000000e-02,-4.756489e+01,4.756494e+01,-89.9157
3.387970e+08,7.000000e-02,-4.604035e+01,4.604041e+01,-89.9129
3.388442e+08,7.000000e-02,-4.603369e+01,4.603374e+01,-89.9129
3.495838e+08,7.000000e-02,-4.456104e+01,4.456110e+01,-89.9100
3.507519e+08,7.000000e-02,-4.440620e+01,4.440626e+01,-89.9097
3.607140e+08,7.000000e-02,-4.312551e+01,4.312557e+01,-89.9070
3.630781e+08,7.000000e-02,-4.283169e+01,4.283175e+01,-89.9064
3.721985e+08,7.000000e-02,-4.173234e+01,4.173240e+01,-89.9039
3.758374e+08,7.000000e-02,-4.130828e+01,4.130834e+01,-89.9029
3.840487e+08,7.000000e-02,-4.038018e+01,4.038024e+01,-89.9007
3.890451e+08,7.000000e-02,-3.983415e+01,3.983421e+01,-89.8993
3.962762e+08,7.000000e-02,-3.906768e+01,3.906774e+01,-89.8973
4.027170e+08,7.000000e-02,-3.840754e+01,3.840760e+01,-89.8956
4.088930e+08,7.000000e-02,-3.779356e+01,3.779363e+01,-89.8939
4.168694e+08,7.000000e-02,-3.702676e+01,3.702682e+01,-89.8917
4.219114e+08,7.000000e-02,-3.655657e+01,3.655664e+01,-89.8903
4.315191e+08,7.000000e-02,-3.569015e+01,3.569022e+01,-89.8876
4.353444e+08,7.000000e-02,-3.535549e+01,3.535556e+01,-89.8866
4.466836e+08,7.000000e-02,-3.439612e+01,3.439619e+01,-89.8834
4.492051e+08,7.000000e-02,-3.418915e+01,3.418922e+01,-89.8827
4.623810e+08,7.000000e-02,-3.314313e+01,3.314320e+01,-89.8790
4.635070e+08,7.000000e-02,-3.305640e+01,3.305647e+01,-89.8787
4.782643e+08,7.000000e-02,-3.195612e+01,3.195619e+01,-89.8745
4.786301e+08,7.000000e-02,-3.192967e+01,3.192975e+01,-89.8744
4.934915e+08,7.000000e-02,-3.088723e+01,3.088731e+01,-89.8702
4.954502e+08,7.000000e-02,-3.075432e+01,3.075440e+01,-89.8696
5.092034e+08,7.000000e-02,-2.984869e+01,2.984877e+01,-89.8656
5.128614e+08,7.000000e-02,-2.961565e+01,2.961573e+01,-89.8646
5.254156e+08,7.000000e-02,-2.883947e+01,2.883955e+01,-89.8609
5.308844e+08,7.000000e-02,-2.851232e+01,2.851240e+01,-89.8593
5.421440e+08,7.000000e-02,-2.785858e+01,2.785867e+01,-89.8560
5.495409e+08,7.000000e-02,-2.744300e+01,2.744309e+01,-89.8539
5.594050e+08,7.000000e-02,-2.690506e+01,2.690515e+01,-89.8509
5.688529e+08,7.000000e-02,-2.640642e+01,2.640651e+01,-89.8481
5.772155e+08,7.000000e-02,-2.597797e+01,2.597807e+01,-89.8456
5.888437e+08,7.000000e-02,-2.540135e+01,2.540145e+01,-89.8421
5.955931e+08,7.000000e-02,-2.507640e+01,2.507650e+01,-89.8401
6.095369e+08,7.000000e-02,-2.442658e+01,2.442668e+01,-89.8358
6.145558e+08,7.000000e-02,-2.419947e+01,2.419957e+01,-89.8343
