freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
4.466836e+08,8.655551e-01,2.847969e+01,2.849284e+01,88.2592
4.501506e+08,8.765711e-01,2.870746e+01,2.872084e+01,88.2510
4.623810e+08,9.161984e-01,2.951227e+01,2.952649e+01,88.2218
4.629027e+08,9.179153e-01,2.954664e+01,2.956090e+01,88.2206
4.760161e+08,9.617950e-01,3.041191e+01,3.042711e+01,88.1886
4.786301e+08,9.707085e-01,3.058468e+01,3.060008e+01,88.1821
4.895009e+08,1.008375e+00,3.130421e+01,3.132045e+01,88.1550
4.954502e+08,1.029400e+00,3.169871e+01,3.171542e+01,88.1400
5.033678e+08,1.057834e+00,3.222455e+01,3.224191e+01,88.1198
5.128614e+08,1.092615e+00,3.285629e+01,3.287445e+01,88.0954
5.176275e+08,1.110361e+00,3.317396e+01,3.319254e+01,88.0830
5.308844e+08,1.160728e+00,3.405943e+01,3.407921e+01,88.0481
5.322912e+08,1.166161e+00,3.415355e+01,3.417346e+01,88.0444
5.473702e+08,1.225452e+00,3.516448e+01,3.518582e+01,88.0041
5.495409e+08,1.234149e+00,3.531031e+01,3.533187e+01,87.9982
5.628765e+08,1.288473e+00,3.620795e+01,3.623087e+01,87.9620
5.688529e+08,1.313324e+00,3.661121e+01,3.663476e+01,87.9456
5.788220e+08,1.355477e+00,3.728525e+01,3.730988e+01,87.9180
5.888437e+08,1.398743e+00,3.796460e+01,3.799036e+01,87.8900
5.952192e+08,1.426737e+00,3.839772e+01,3.842422e+01,87.8720
6.095369e+08,1.490947e+00,3.937311e+01,3.940133e+01,87.8314
6.120809e+08,1.502551e+00,3.954681e+01,3.957535e+01,87.8241
6.294203e+08,1.583238e+00,4.073402e+01,4.076477e+01,87.7742
6.309573e+08,1.590525e+00,4.083954e+01,4.087050e+01,87.7697
6.472509e+08,1.669141e+00,4.196094e+01,4.199412e+01,87.7221
6.531306e+08,1.698129e+00,4.236691e+01,4.240092e+01,87.7047
6.655866e+08,1.760637e+00,4.322927e+01,4.326511e+01,87.6678
6.760830e+08,1.814479e+00,4.395846e+01,4.399589e+01,87.6363
6.844417e+08,1.858128e+00,4.454081e+01,4.457955e+01,87.6112
6.998420e+08,1.940366e+00,4.561768e+01,4.565893e+01,87.5644
7.038310e+08,1.962055e+00,4.589746e+01,4.593938e+01,87.5522
7.237695e+08,2.072895e+00,4.730127e+01,4.734667e+01,87.4907
7.244360e+08,2.076670e+00,4.734835e+01,4.739386e+01,87.4887
7.442729e+08,2.191166e+00,4.875438e+01,4.880360e+01,87.4267
7.498942e+08,2.224365e+00,4.915451e+01,4.920481e+01,87.4090
7.653571e+08,2.317433e+00,5.025912e+01,5.031252e+01,87.3600
7.762471e+08,2.384533e+00,5.104059e+01,5.109626e+01,87.3252
7.870386e+08,2.452313e+00,5.181794e+01,5.187593e+01,87.2905
8.035261e+08,2.558382e+00,5.301136e+01,5.307306e+01,87.2370
8.093343e+08,2.596480e+00,5.343348e+01,5.349652e+01,87.2180
8.317638e+08,2.747256e+00,5.507204e+01,5.514052e+01,87.1442
8.322616e+08,2.750669e+00,5.510856e+01,5.517717e+01,87.1425
8.558384e+08,2.915689e+00,5.684623e+01,5.692095e+01,87.0638
8.609938e+08,2.952665e+00,5.722829e+01,5.730441e+01,87.0465
8.800831e+08,3.092425e+00,5.864973e+01,5.873120e+01,86.9818
8.912509e+08,3.176299e+00,5.948632e+01,5.957106e+01,86.9436
9.050146e+08,3.281853e+00,6.052257e+01,6.061149e+01,86.8962
9.225714e+08,3.420063e+00,6.185293e+01,6.194741e+01,86.8351
9.306524e+08,3.485046e+00,6.246853e+01,6.256567e+01,86.8068
9.549926e+08,3.686105e+00,6.433557e+01,6.444108e+01,86.7208
9.570165e+08,3.703189e+00,6.449170e+01,6.459793e+01,86.7136
9.841274e+08,3.937595e+00,6.659648e+01,6.671279e+01,86.6163
9.885531e+08,3.976858e+00,6.694249e+01,6.706051e+01,86.6002
